movie_id,title,genres,movie_idx,genres_clean
495,In the Realm of the Senses (Ai no corrida) (1976),Drama,449,Drama
496,What Happened Was... (1994),Comedy|Drama|Romance,450,Comedy Drama Romance
497,Much Ado About Nothing (1993),Comedy|Romance,451,Comedy Romance
498,Mr. Jones (1993),Drama|Romance,452,Drama Romance
499,Mr. Wonderful (1993),Comedy|Romance,453,Comedy Romance
500,Mrs. Doubtfire (1993),Comedy,454,Comedy
501,Naked (1993),Drama,455,Drama
502,"Next Karate Kid, The (1994)",Action|Children's,456,Action Children's
503,"New Age, The (1994)",Drama,457,Drama
504,No Escape (1994),Action|Sci-Fi,458,Action Sci-Fi
505,North (1994),Comedy,459,Comedy
506,Orlando (1993),Drama,460,Drama
507,"Perfect World, A (1993)",Action|Drama,461,Action Drama
508,Philadelphia (1993),Drama,462,Drama
509,"Piano, The (1993)",Drama|Romance,463,Drama Romance
510,Poetic Justice (1993),Drama,464,Drama
511,"Program, The (1993)",Action|Drama,465,Action Drama
512,Robert A. Heinlein's The Puppet Masters (1994),Horror|Sci-Fi,466,Horror Sci-Fi
513,Radioland Murders (1994),Comedy|Mystery|Romance,467,Comedy Mystery Romance
514,"Ref, The (1994)",Comedy,468,Comedy
515,"Remains of the Day, The (1993)",Drama,469,Drama
516,Renaissance Man (1994),Comedy|Drama|War,470,Comedy Drama War
517,Rising Sun (1993),Action|Drama|Mystery,471,Action Drama Mystery
518,"Road to Wellville, The (1994)",Comedy,472,Comedy
519,Robocop 3 (1993),Sci-Fi|Thriller,473,Sci-Fi Thriller
520,Robin Hood: Men in Tights (1993),Comedy,474,Comedy
521,Romeo Is Bleeding (1993),Crime|Thriller,475,Crime Thriller
522,Romper Stomper (1992),Action|Drama,476,Action Drama
523,Ruby in Paradise (1993),Drama,477,Drama
524,Rudy (1993),Drama,478,Drama
525,"Saint of Fort Washington, The (1993)",Drama,479,Drama
527,Schindler's List (1993),Drama|War,480,Drama War
528,"Scout, The (1994)",Drama,481,Drama
529,Searching for Bobby Fischer (1993),Drama,482,Drama
531,"Secret Garden, The (1993)",Children's|Drama,483,Children's Drama
532,Serial Mom (1994),Comedy|Crime|Horror,484,Comedy Crime Horror
533,"Shadow, The (1994)",Action,485,Action
534,Shadowlands (1993),Drama|Romance,486,Drama Romance
535,Short Cuts (1993),Drama,487,Drama
536,"Simple Twist of Fate, A (1994)",Drama,488,Drama
537,Sirens (1994),Comedy|Drama,489,Comedy Drama
538,Six Degrees of Separation (1993),Drama,490,Drama
539,Sleepless in Seattle (1993),Comedy|Romance,491,Comedy Romance
540,Sliver (1993),Thriller,492,Thriller
541,Blade Runner (1982),Film-Noir|Sci-Fi,493,Film-Noir Sci-Fi
542,Son in Law (1993),Comedy,494,Comedy
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,495,Comedy Romance Thriller
544,Striking Distance (1993),Action,496,Action
546,Super Mario Bros. (1993),Action|Adventure|Children's|Sci-Fi,497,Action Adventure Children's Sci-Fi
547,Surviving the Game (1994),Action|Adventure|Thriller,498,Action Adventure Thriller
548,Terminal Velocity (1994),Action,499,Action
549,Thirty-Two Short Films About Glenn Gould (1993),Documentary,500,Documentary
550,Threesome (1994),Comedy|Romance,501,Comedy Romance
551,"Nightmare Before Christmas, The (1993)",Children's|Comedy|Musical,502,Children's Comedy Musical
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy,503,Action Adventure Comedy
553,Tombstone (1993),Western,504,Western
554,Trial by Jury (1994),Thriller,505,Thriller
555,True Romance (1993),Action|Crime|Romance,506,Action Crime Romance
556,"War Room, The (1993)",Documentary,507,Documentary
558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children's|Fantasy,508,Action Adventure Animation Children's Fantasy
561,Killer (Bulletproof Heart) (1994),Thriller,509,Thriller
562,Welcome to the Dollhouse (1995),Comedy|Drama,510,Comedy Drama
563,Germinal (1993),Drama,511,Drama
564,Chasers (1994),Comedy,512,Comedy
565,Cronos (1992),Horror,513,Horror
566,Naked in New York (1994),Comedy|Romance,514,Comedy Romance
567,Kika (1993),Drama,515,Drama
568,Bhaji on the Beach (1993),Comedy|Drama,516,Comedy Drama
569,Little Big League (1994),Children's|Comedy,517,Children's Comedy
570,"Slingshot, The (Kådisbellan ) (1993)",Comedy|Drama,518,Comedy Drama
571,"Wedding Gift, The (1994)",Drama,519,Drama
573,"Ciao, Professore! (Io speriamo che me la cavo ) (1993)",Drama,520,Drama
574,Spanking the Monkey (1994),Comedy|Drama,521,Comedy Drama
575,"Little Rascals, The (1994)",Children's|Comedy,522,Children's Comedy
577,Andre (1994),Adventure|Children's,523,Adventure Children's
580,Princess Caraboo (1994),Drama,524,Drama
581,"Celluloid Closet, The (1995)",Documentary,525,Documentary
583,Dear Diary (Caro Diario) (1994),Comedy|Drama,526,Comedy Drama
585,"Brady Bunch Movie, The (1995)",Comedy,527,Comedy
586,Home Alone (1990),Children's|Comedy,528,Children's Comedy
587,Ghost (1990),Comedy|Romance|Thriller,529,Comedy Romance Thriller
588,Aladdin (1992),Animation|Children's|Comedy|Musical,530,Animation Children's Comedy Musical
589,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller,531,Action Sci-Fi Thriller
590,Dances with Wolves (1990),Adventure|Drama|Western,532,Adventure Drama Western
592,Batman (1989),Action|Adventure|Crime|Drama,533,Action Adventure Crime Drama
593,"Silence of the Lambs, The (1991)",Drama|Thriller,534,Drama Thriller
594,Snow White and the Seven Dwarfs (1937),Animation|Children's|Musical,535,Animation Children's Musical
595,Beauty and the Beast (1991),Animation|Children's|Musical,536,Animation Children's Musical
596,Pinocchio (1940),Animation|Children's,537,Animation Children's
597,Pretty Woman (1990),Comedy|Romance,538,Comedy Romance
599,"Wild Bunch, The (1969)",Western,539,Western
600,Love and a .45 (1994),Thriller,540,Thriller
602,"Great Day in Harlem, A (1994)",Documentary,541,Documentary
603,"Bye Bye, Love (1995)",Comedy,542,Comedy
605,One Fine Day (1996),Drama|Romance,543,Drama Romance
606,Candyman: Farewell to the Flesh (1995),Horror,544,Horror
608,Fargo (1996),Crime|Drama|Thriller,545,Crime Drama Thriller
609,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children's,546,Adventure Children's
610,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi,547,Action Adventure Animation Horror Sci-Fi
611,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi,548,Action Horror Sci-Fi
612,"Pallbearer, The (1996)",Comedy,549,Comedy
613,Jane Eyre (1996),Drama|Romance,550,Drama Romance
615,Bread and Chocolate (Pane e cioccolata) (1973),Drama,551,Drama
616,"Aristocats, The (1970)",Animation|Children's,552,Animation Children's
617,"Flower of My Secret, The (La Flor de Mi Secreto) (1995)",Drama,553,Drama
619,Ed (1996),Comedy,554,Comedy
621,My Favorite Season (1993),Drama,555,Drama
626,"Thin Line Between Love and Hate, A (1996)",Comedy,556,Comedy
627,"Last Supper, The (1995)",Drama|Thriller,557,Drama Thriller
628,Primal Fear (1996),Drama|Thriller,558,Drama Thriller
631,All Dogs Go to Heaven 2 (1996),Animation|Children's|Musical,559,Animation Children's Musical
632,Land and Freedom (Tierra y libertad) (1995),War,560,War
633,Denise Calls Up (1995),Comedy,561,Comedy
635,"Family Thing, A (1996)",Comedy|Drama,562,Comedy Drama
637,Sgt. Bilko (1996),Comedy,563,Comedy
638,Jack and Sarah (1995),Romance,564,Romance
639,Girl 6 (1996),Comedy,565,Comedy
640,Diabolique (1996),Drama|Thriller,566,Drama Thriller
645,Nelly & Monsieur Arnaud (1995),Drama,567,Drama
647,Courage Under Fire (1996),Drama|War,568,Drama War
648,Mission: Impossible (1996),Action|Adventure|Mystery,569,Action Adventure Mystery
649,Cold Fever (Á köldum klaka) (1994),Comedy|Drama,570,Comedy Drama
650,Moll Flanders (1996),Drama,571,Drama
653,Dragonheart (1996),Action|Adventure|Fantasy,572,Action Adventure Fantasy
656,Eddie (1996),Comedy,573,Comedy
659,Purple Noon (1960),Crime|Thriller,574,Crime Thriller
661,James and the Giant Peach (1996),Animation|Children's|Musical,575,Animation Children's Musical
662,Fear (1996),Thriller,576,Thriller
663,Kids in the Hall: Brain Candy (1996),Comedy,577,Comedy
665,Underground (1995),War,578,War
667,Bloodsport 2 (1995),Action,579,Action
668,Pather Panchali (1955),Drama,580,Drama
669,Aparajito (1956),Drama,581,Drama
670,"World of Apu, The (Apur Sansar) (1959)",Drama,582,Drama
671,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,583,Comedy Sci-Fi
673,Space Jam (1996),Adventure|Animation|Children's|Comedy|Fantasy,584,Adventure Animation Children's Comedy Fantasy
674,Barbarella (1968),Adventure|Sci-Fi,585,Adventure Sci-Fi
678,Some Folks Call It a Sling Blade (1993),Drama|Thriller,586,Drama Thriller
680,Alphaville (1965),Sci-Fi,587,Sci-Fi
681,Clean Slate (Coup de Torchon) (1981),Crime,588,Crime
685,It's My Party (1995),Drama,589,Drama
688,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War,590,Action Adventure Comedy War
691,Mrs. Winterbourne (1996),Comedy|Romance,591,Comedy Romance
692,Solo (1996),Action|Sci-Fi|Thriller,592,Action Sci-Fi Thriller
694,"Substitute, The (1996)",Action,593,Action
695,True Crime (1995),Mystery|Thriller,594,Mystery Thriller
697,Feeling Minnesota (1996),Drama|Romance,595,Drama Romance
700,Angus (1995),Comedy,596,Comedy
702,Faces (1968),Drama,597,Drama
703,Boys (1996),Drama,598,Drama
704,"Quest, The (1996)",Action|Adventure,599,Action Adventure
705,Cosi (1996),Comedy,600,Comedy
707,Mulholland Falls (1996),Crime|Film-Noir|Thriller,601,Crime Film-Noir Thriller
708,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,602,Comedy Romance
709,Oliver & Company (1988),Animation|Children's,603,Animation Children's
710,Celtic Pride (1996),Comedy,604,Comedy
711,Flipper (1996),Adventure|Children's,605,Adventure Children's
714,Dead Man (1995),Western,606,Western
715,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama,607,Drama
716,Switchblade Sisters (1975),Crime,608,Crime
718,"Visitors, The (Les Visiteurs) (1993)",Comedy|Sci-Fi,609,Comedy Sci-Fi
719,Multiplicity (1996),Comedy,610,Comedy
720,Wallace & Gromit: The Best of Aardman Animation (1996),Animation,611,Animation
722,"Haunted World of Edward D. Wood Jr., The (1995)",Documentary,612,Documentary
724,"Craft, The (1996)",Drama|Horror,613,Drama Horror
725,"Great White Hype, The (1996)",Comedy,614,Comedy
728,Cold Comfort Farm (1995),Comedy,615,Comedy
731,Heaven's Prisoners (1996),Mystery|Thriller,616,Mystery Thriller
733,"Rock, The (1996)",Action|Adventure|Thriller,617,Action Adventure Thriller
735,Cemetery Man (Dellamorte Dellamore) (1994),Comedy|Horror,618,Comedy Horror
736,Twister (1996),Action|Adventure|Romance|Thriller,619,Action Adventure Romance Thriller
737,Barb Wire (1996),Action|Sci-Fi,620,Action Sci-Fi
741,Ghost in the Shell (Kokaku kidotai) (1995),Animation|Sci-Fi,621,Animation Sci-Fi
742,Thinner (1996),Horror|Thriller,622,Horror Thriller
743,Spy Hard (1996),Comedy,623,Comedy
745,"Close Shave, A (1995)",Animation|Comedy|Thriller,624,Animation Comedy Thriller
746,Force of Evil (1948),Film-Noir,625,Film-Noir
747,"Stupids, The (1996)",Comedy,626,Comedy
748,"Arrival, The (1996)",Action|Sci-Fi|Thriller,627,Action Sci-Fi Thriller
750,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,628,Sci-Fi War
751,Careful (1992),Comedy,629,Comedy
753,"Month by the Lake, A (1995)",Comedy|Drama,630,Comedy Drama
754,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children's,631,Adventure Children's
759,Maya Lin: A Strong Clear Vision (1994),Documentary,632,Documentary
760,Stalingrad (1993),War,633,War
761,"Phantom, The (1996)",Adventure,634,Adventure
762,Striptease (1996),Comedy|Crime,635,Comedy Crime
764,Heavy (1995),Drama|Romance,636,Drama Romance
765,Jack (1996),Comedy|Drama,637,Comedy Drama
766,I Shot Andy Warhol (1996),Drama,638,Drama
767,"Grass Harp, The (1995)",Drama,639,Drama
769,Marlene Dietrich: Shadow and Light (1996),Documentary,640,Documentary
771,"Vie est belle, La (Life is Rosey) (1987)",Comedy|Drama,641,Comedy Drama
778,Trainspotting (1996),Drama,642,Drama
779,'Til There Was You (1997),Drama|Romance,643,Drama Romance
780,Independence Day (ID4) (1996),Action|Sci-Fi|War,644,Action Sci-Fi War
781,Stealing Beauty (1996),Drama,645,Drama
782,"Fan, The (1996)",Thriller,646,Thriller
783,"Hunchback of Notre Dame, The (1996)",Animation|Children's|Musical,647,Animation Children's Musical
784,"Cable Guy, The (1996)",Comedy,648,Comedy
785,Kingpin (1996),Comedy,649,Comedy
786,Eraser (1996),Action|Thriller,650,Action Thriller
788,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,651,Comedy Fantasy Romance Sci-Fi
793,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama,652,Drama
798,Daylight (1996),Action|Adventure|Thriller,653,Action Adventure Thriller
799,"Frighteners, The (1996)",Comedy|Horror,654,Comedy Horror
800,Lone Star (1996),Drama|Mystery,655,Drama Mystery
801,Harriet the Spy (1996),Children's|Comedy,656,Children's Comedy
802,Phenomenon (1996),Drama|Romance,657,Drama Romance
803,Walking and Talking (1996),Romance,658,Romance
804,She's the One (1996),Comedy|Romance,659,Comedy Romance
805,"Time to Kill, A (1996)",Drama,660,Drama
806,American Buffalo (1996),Drama,661,Drama
807,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",Comedy|Romance,662,Comedy Romance
808,Alaska (1996),Adventure|Children's,663,Adventure Children's
809,Fled (1996),Action|Adventure,664,Action Adventure
810,Kazaam (1996),Children's|Comedy|Fantasy,665,Children's Comedy Fantasy
813,Larger Than Life (1996),Comedy,666,Comedy
818,"Very Brady Sequel, A (1996)",Comedy,667,Comedy
824,Kaspar Hauser (1993),Drama,668,Drama
828,"Adventures of Pinocchio, The (1996)",Adventure|Children's,669,Adventure Children's
829,Joe's Apartment (1996),Comedy|Musical,670,Comedy Musical
830,"First Wives Club, The (1996)",Comedy,671,Comedy
831,Stonewall (1995),Drama,672,Drama
832,Ransom (1996),Drama|Thriller,673,Drama Thriller
833,High School High (1996),Comedy,674,Comedy
835,Foxfire (1996),Drama,675,Drama
836,Chain Reaction (1996),Action|Adventure|Thriller,676,Action Adventure Thriller
837,Matilda (1996),Children's|Comedy,677,Children's Comedy
838,Emma (1996),Comedy|Drama|Romance,678,Comedy Drama Romance
839,"Crow: City of Angels, The (1996)",Action|Thriller,679,Action Thriller
840,House Arrest (1996),Comedy,680,Comedy
841,Eyes Without a Face (1959),Horror,681,Horror
842,Tales from the Crypt Presents: Bordello of Blood (1996),Horror,682,Horror
846,Flirt (1995),Drama,683,Drama
848,"Spitfire Grill, The (1996)",Drama,684,Drama
849,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,685,Action Adventure Sci-Fi Thriller
850,Cyclo (1995),Crime|Drama,686,Crime Drama
851,Basquiat (1996),Drama,687,Drama
852,Tin Cup (1996),Comedy|Romance,688,Comedy Romance
858,"Godfather, The (1972)",Action|Crime|Drama,689,Action Crime Drama
860,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy,690,Comedy
861,Supercop (1992),Action|Thriller,691,Action Thriller
862,Manny & Lo (1996),Drama,692,Drama
863,Celestial Clockwork (1994),Comedy,693,Comedy
864,"Wife, The (1995)",Comedy|Drama,694,Comedy Drama
866,Bound (1996),Crime|Drama|Romance|Thriller,695,Crime Drama Romance Thriller
867,Carpool (1996),Comedy|Crime,696,Comedy Crime
869,Kansas City (1996),Crime,697,Crime
870,Gone Fishin' (1997),Comedy,698,Comedy
875,Nothing to Lose (1994),Drama,699,Drama
876,Police Story 4: Project S (Chao ji ji hua) (1993),Action,700,Action
877,Girls Town (1996),Drama,701,Drama
879,"Relic, The (1997)",Horror,702,Horror
880,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,703,Sci-Fi Thriller
881,First Kid (1996),Children's|Comedy,704,Children's Comedy
882,"Trigger Effect, The (1996)",Drama|Thriller,705,Drama Thriller
885,Bogus (1996),Children's|Drama|Fantasy,706,Children's Drama Fantasy
886,Bulletproof (1996),Action,707,Action
888,Land Before Time III: The Time of the Great Giving (1995),Animation|Children's,708,Animation Children's
891,Halloween: The Curse of Michael Myers (1995),Horror|Thriller,709,Horror Thriller
892,Twelfth Night (1996),Comedy|Drama|Romance,710,Comedy Drama Romance
893,Mother Night (1996),Drama,711,Drama
896,Wild Reeds (1994),Drama,712,Drama
897,For Whom the Bell Tolls (1943),Adventure|War,713,Adventure War
898,"Philadelphia Story, The (1940)",Comedy|Romance,714,Comedy Romance
899,Singin' in the Rain (1952),Musical|Romance,715,Musical Romance
900,"American in Paris, An (1951)",Musical|Romance,716,Musical Romance
901,Funny Face (1957),Comedy|Musical,717,Comedy Musical
902,Breakfast at Tiffany's (1961),Drama|Romance,718,Drama Romance
903,Vertigo (1958),Mystery|Thriller,719,Mystery Thriller
904,Rear Window (1954),Mystery|Thriller,720,Mystery Thriller
905,It Happened One Night (1934),Comedy,721,Comedy
906,Gaslight (1944),Mystery|Thriller,722,Mystery Thriller
907,"Gay Divorcee, The (1934)",Comedy|Musical|Romance,723,Comedy Musical Romance
908,North by Northwest (1959),Drama|Thriller,724,Drama Thriller
909,"Apartment, The (1960)",Comedy|Drama,725,Comedy Drama
910,Some Like It Hot (1959),Comedy|Crime,726,Comedy Crime
911,Charade (1963),Comedy|Mystery|Romance|Thriller,727,Comedy Mystery Romance Thriller
912,Casablanca (1942),Drama|Romance|War,728,Drama Romance War
913,"Maltese Falcon, The (1941)",Film-Noir|Mystery,729,Film-Noir Mystery
914,My Fair Lady (1964),Musical|Romance,730,Musical Romance
915,Sabrina (1954),Comedy|Romance,731,Comedy Romance
916,Roman Holiday (1953),Comedy|Romance,732,Comedy Romance
917,"Little Princess, The (1939)",Children's|Drama,733,Children's Drama
918,Meet Me in St. Louis (1944),Musical,734,Musical
919,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical,735,Adventure Children's Drama Musical
920,Gone with the Wind (1939),Drama|Romance|War,736,Drama Romance War
921,My Favorite Year (1982),Comedy,737,Comedy
922,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir,738,Film-Noir
923,Citizen Kane (1941),Drama,739,Drama
924,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller,740,Drama Mystery Sci-Fi Thriller
925,Golden Earrings (1947),Adventure|Romance,741,Adventure Romance
926,All About Eve (1950),Drama,742,Drama
927,"Women, The (1939)",Comedy,743,Comedy
928,Rebecca (1940),Romance|Thriller,744,Romance Thriller
929,Foreign Correspondent (1940),Thriller,745,Thriller
930,Notorious (1946),Film-Noir|Romance|Thriller,746,Film-Noir Romance Thriller
931,Spellbound (1945),Mystery|Romance|Thriller,747,Mystery Romance Thriller
932,"Affair to Remember, An (1957)",Romance,748,Romance
933,To Catch a Thief (1955),Comedy|Romance|Thriller,749,Comedy Romance Thriller
934,Father of the Bride (1950),Comedy,750,Comedy
935,"Band Wagon, The (1953)",Comedy|Musical,751,Comedy Musical
936,Ninotchka (1939),Comedy|Romance,752,Comedy Romance
937,Love in the Afternoon (1957),Comedy|Romance,753,Comedy Romance
938,Gigi (1958),Musical,754,Musical
939,"Reluctant Debutante, The (1958)",Comedy|Drama,755,Comedy Drama
940,"Adventures of Robin Hood, The (1938)",Action|Adventure,756,Action Adventure
941,"Mark of Zorro, The (1940)",Adventure,757,Adventure
942,Laura (1944),Crime|Film-Noir|Mystery,758,Crime Film-Noir Mystery
943,"Ghost and Mrs. Muir, The (1947)",Drama|Romance,759,Drama Romance
